STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
43,Puerto Rico,430257,0,0,1,1,0,1,1,121,SABANA GRANDE (121),860,SABANA GRANDE,9,September,11,11,7,Saturday,2021,23,11:00pm-11:59pm,0,0,I-2,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1821,1821,18.07646944,18.07646944,-66.96621389,-66.96621389,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430258,1,1,1,1,0,1,1,13,ARECIBO (13),90,ARECIBO,10,October,11,11,2,Monday,2021,18,6:00pm-6:59pm,24,24,CR-129,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,23,23,18.45712778,18.45712778,-66.74244722,-66.74244722,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,5,Dusk,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430259,0,0,2,2,0,4,4,13,ARECIBO (13),90,ARECIBO,10,October,23,23,7,Saturday,2021,20,8:00pm-8:59pm,54,54,CR-2,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,709,709,18.44729167,18.44729167,-66.68197222,-66.68197222,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430260,0,0,1,1,0,1,1,65,HATILLO (65),470,HATILLO,10,October,24,24,1,Sunday,2021,3,3:00am-3:59am,58,58,I-2,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,885,885,18.48141111,18.48141111,-66.82901389,-66.82901389,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430261,1,1,1,1,0,1,1,29,CANOVANAS (29),190,CANOVANAS,10,October,30,30,7,Saturday,2021,1,1:00am-1:59am,28,28,CR-3,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,159,159,18.37643333,18.37643333,-65.90788611,-65.90788611,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430262,0,0,2,2,0,4,4,135,TOA ALTA (135),970,TOA ALTA,10,October,30,30,7,Saturday,2021,21,9:00pm-9:59pm,0,0,CR-828,,4,County Road,2,Urban,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,43,43,18.35829167,18.35829167,-66.21901667,-66.21901667,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,21,9:00pm-9:59pm,15,15,21,9:00pm-9:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430263,0,0,2,2,0,2,2,21,BAYAMON (21),140,BAYAMON,10,October,31,31,1,Sunday,2021,18,6:00pm-6:59pm,57,57,CR-167,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,183,183,18.36795,18.36795,-66.18650556,-66.18650556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,18,6:00pm-6:59pm,57,57,19,7:00pm-7:59pm,15,15,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430264,1,1,1,1,0,1,1,65,HATILLO (65),470,HATILLO,11,November,3,3,4,Wednesday,2021,22,10:00pm-10:59pm,50,50,CR-130,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,8,8,18.40781111,18.40781111,-66.78231667,-66.78231667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430265,0,0,1,1,0,1,1,35,CAYEY (35),230,CAYEY,11,November,5,5,6,Friday,2021,2,2:00am-2:59am,31,31,I-52,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,384,384,18.11196667,18.11196667,-66.14290278,-66.14290278,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430266,2,2,1,1,0,2,2,57,GUAYAMA (57),430,GUAYAMA,11,November,5,5,6,Friday,2021,19,7:00pm-7:59pm,7,7,CR-ANCHA BLONDET ST,INT JARDINES DE GUAMANI,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,17.97036389,17.97036389,-66.12603333,-66.12603333,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430267,0,0,2,2,0,3,3,61,GUAYNABO (61),450,GUAYNABO,11,November,5,5,6,Friday,2021,23,11:00pm-11:59pm,30,30,CR-20,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,19,19,18.34297222,18.34297222,-66.102175,-66.102175,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430268,1,1,1,1,0,1,1,99,MOCA (99),670,MOCA,11,November,6,6,7,Saturday,2021,5,5:00am-5:59am,16,16,CR-111,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,71,71,18.38098056,18.38098056,-67.09176111,-67.09176111,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430269,1,1,1,1,0,1,1,3,AGUADA (3),20,AGUADA,11,November,6,6,7,Saturday,2021,22,10:00pm-10:59pm,26,26,CR-115,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,224,224,18.38247222,18.38247222,-67.19710556,-67.19710556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430270,0,0,2,2,0,5,5,57,GUAYAMA (57),430,GUAYAMA,11,November,7,7,1,Sunday,2021,21,9:00pm-9:59pm,49,49,CR-3,INT ANCHA DE BLONDET ST,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,1413,1413,17.96027778,17.96027778,-66.13902222,-66.13902222,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,22,10:00pm-10:59pm,0,0,22,10:00pm-10:59pm,5,5,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430271,0,0,1,1,0,1,1,151,YABUCOA (151),1050,YABUCOA,11,November,6,6,7,Saturday,2021,2,2:00am-2:59am,15,15,CR-182,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,44,44,18.081175,18.081175,-65.95373056,-65.95373056,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,2,2:00am-2:59am,18,18,2,2:00am-2:59am,42,42,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430272,0,0,2,2,0,3,3,123,SALINAS (123),900,SALINAS,11,November,13,13,7,Saturday,2021,6,6:00am-6:59am,15,15,I-52,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,684,684,17.99606667,17.99606667,-66.30753333,-66.30753333,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2
43,Puerto Rico,430273,0,0,1,1,0,1,1,99,MOCA (99),670,MOCA,11,November,13,13,7,Saturday,2021,20,8:00pm-8:59pm,17,17,CR-111,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,116,116,18.36559167,18.36559167,-67.05374167,-67.05374167,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,20,8:00pm-8:59pm,17,17,20,8:00pm-8:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430274,0,0,2,2,0,3,3,133,SANTA ISABEL (133),960,SANTA ISABEL,11,November,15,15,2,Monday,2021,3,3:00am-3:59am,0,0,CR-536,,4,County Road,2,Urban,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,39,39,18.01406944,18.01406944,-66.42358889,-66.42358889,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,3,3:00am-3:59am,0,0,3,3:00am-3:59am,15,15,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430275,0,0,1,1,0,1,1,69,HUMACAO (69),500,HUMACAO,11,November,20,20,7,Saturday,2021,18,6:00pm-6:59pm,0,0,CR-906,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,115,115,18.10912222,18.10912222,-65.81753611,-65.81753611,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430276,0,0,4,4,0,5,5,127,SAN JUAN (127),930,SAN JUAN,11,November,21,21,1,Sunday,2021,2,2:00am-2:59am,32,32,CR-17,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,100,100,18.42277222,18.42277222,-66.02543611,-66.02543611,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430277,1,1,1,1,0,1,1,53,FAJARDO (53),380,FAJARDO,11,November,21,21,1,Sunday,2021,21,9:00pm-9:59pm,30,30,CR-UNION ST,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,23,23,18.32838611,18.32838611,-65.65090833,-65.65090833,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430278,0,0,1,1,0,1,1,107,OROCOVIS (107),710,OROCOVIS,11,November,27,27,7,Saturday,2021,13,1:00pm-1:59pm,40,40,CR-566,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,43,43,18.21711389,18.21711389,-66.42554722,-66.42554722,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430279,0,0,2,2,0,3,3,25,CAGUAS (25),170,CAGUAS,5,May,2,2,1,Sunday,2021,13,1:00pm-1:59pm,30,30,CR-156,INT GARRIDO AVE,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.24881111,18.24881111,-66.02773333,-66.02773333,12,Motor Vehicle In-Transport,2,Front-to-Front,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,10,Cloudy,0,No,0,Not Applicable,14,2:00pm-2:59pm,0,0,14,2:00pm-2:59pm,37,37,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430280,0,0,1,1,0,1,1,69,HUMACAO (69),500,HUMACAO,8,August,2,2,2,Monday,2021,20,8:00pm-8:59pm,50,50,CR-30,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,262,262,18.15178056,18.15178056,-65.83922222,-65.83922222,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430281,0,0,2,2,0,4,4,25,CAGUAS (25),170,CAGUAS,8,August,20,20,6,Friday,2021,0,0:00am-0:59am,2,2,CR-1,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,458,458,18.18228333,18.18228333,-66.08860833,-66.08860833,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430282,1,1,1,1,0,1,1,69,HUMACAO (69),500,HUMACAO,10,October,20,20,4,Wednesday,2021,8,8:00am-8:59am,30,30,CR-923,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,25,25,18.11766389,18.11766389,-65.80391944,-65.80391944,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430283,1,1,1,1,0,2,2,119,RIO GRANDE (119),820,RIO GRANDE,10,October,20,20,4,Wednesday,2021,19,7:00pm-7:59pm,3,3,CR-3,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,232,232,18.37816944,18.37816944,-65.83778889,-65.83778889,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430284,1,1,1,1,0,1,1,129,SAN LORENZO (129),940,SAN LORENZO,11,November,10,10,4,Wednesday,2021,20,8:00pm-8:59pm,25,25,CR-183,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,77,77,18.20118889,18.20118889,-65.97891667,-65.97891667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430285,0,0,2,2,0,2,2,77,JUNCOS (77),540,JUNCOS,11,November,15,15,2,Monday,2021,0,0:00am-0:59am,40,40,CR-30,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,111,111,18.24343889,18.24343889,-65.93816667,-65.93816667,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,0,0:00am-0:59am,40,40,0,0:00am-0:59am,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430286,1,1,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,11,November,15,15,2,Monday,2021,3,3:00am-3:59am,30,30,CR-JOSE DE DIEGO AVE,INT MARTIN TRAVIESO,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.45053889,18.45053889,-66.06534722,-66.06534722,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430287,0,0,1,1,0,1,1,81,LARES (81),570,LARES,11,November,15,15,2,Monday,2021,18,6:00pm-6:59pm,10,10,CR-129,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.28074444,18.28074444,-66.85271667,-66.85271667,7,Other Non-Collision,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430288,0,0,1,1,0,7,7,145,VEGA BAJA (145),1020,VEGA BAJA,11,November,20,20,7,Saturday,2021,16,4:00pm-4:59pm,30,30,I-22,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,345,345,18.42765278,18.42765278,-66.36011111,-66.36011111,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,16,4:00pm-4:59pm,35,35,16,4:00pm-4:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430289,0,0,2,2,0,2,2,7,AGUAS BUENAS (7),40,AGUAS BUENAS,11,November,21,21,1,Sunday,2021,22,10:00pm-10:59pm,0,0,CR-156,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,489,489,18.23517778,18.23517778,-66.17698056,-66.17698056,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430290,1,1,1,1,0,1,1,61,GUAYNABO (61),450,GUAYNABO,11,November,22,22,2,Monday,2021,10,10:00am-10:59am,0,0,CR-834,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,246,246,18.31393333,18.31393333,-66.10183333,-66.10183333,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430291,1,1,1,1,0,1,1,91,MANATI (91),620,MANATI,11,November,24,24,4,Wednesday,2021,7,7:00am-7:59am,26,26,CR-670,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,6,6,18.42521389,18.42521389,-66.48636667,-66.48636667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430292,0,0,2,2,0,3,3,25,CAGUAS (25),170,CAGUAS,11,November,26,26,6,Friday,2021,6,6:00am-6:59am,46,46,CR-172,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,242,242,18.20997778,18.20997778,-66.01110833,-66.01110833,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,4,Dawn,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430293,0,0,1,1,0,3,3,35,CAYEY (35),230,CAYEY,11,November,27,27,7,Saturday,2021,21,9:00pm-9:59pm,55,55,CR-738,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,79,79,18.08321111,18.08321111,-66.13827778,-66.13827778,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
