STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
43,Puerto Rico,430107,1,1,0,0,0,1,1,43,COAMO (43),290,COAMO,16,16,7,July,2020,5,Thursday,20,8:00pm-8:59pm,30,30,0,This section IS NOT on the NHS,2,U.S. Highway,US-556,,2,Urban,6,Minor Collector,2,County Highway Agency,15,15,18.09225556,18.09225556,-66.35554722,-66.35554722,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430108,2,2,0,0,0,2,2,31,CAROLINA (31),200,CAROLINA,16,16,7,July,2020,5,Thursday,22,10:00pm-10:59pm,30,30,0,This section IS NOT on the NHS,4,County Road,CR-LUIS MUNOZ MARIN AVE,,2,Urban,5,Major Collector,2,County Highway Agency,99998,Not Reported,18.43864444,18.43864444,-66.00500278,-66.00500278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430109,2,2,0,0,0,2,2,113,PONCE (113),760,PONCE,29,29,7,July,2020,4,Wednesday,9,9:00am-9:59am,15,15,1,This section IS ON the NHS,4,County Road,CR-2,INT EDUARDO RUBERTE AVE,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,99998,Not Reported,18.01178056,18.01178056,-66.63244722,-66.63244722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430110,1,1,0,1,1,1,1,61,GUAYNABO (61),450,GUAYNABO,30,30,7,July,2020,5,Thursday,19,7:00pm-7:59pm,49,49,1,This section IS ON the NHS,4,County Road,CR-177,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,53,53,18.37705556,18.37705556,-66.09587778,-66.09587778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430111,1,1,0,0,0,1,1,65,HATILLO (65),470,HATILLO,1,1,8,August,2020,7,Saturday,3,3:00am-3:59am,55,55,0,This section IS NOT on the NHS,4,County Road,CR-6 ST,,2,Urban,7,Local,2,County Highway Agency,0,None,18.46180278,18.46180278,-66.77656389,-66.77656389,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430112,2,2,0,0,0,2,2,143,VEGA ALTA (143),1010,VEGA ALTA,1,1,8,August,2020,7,Saturday,14,2:00pm-2:59pm,15,15,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,312,312,18.41421667,18.41421667,-66.32908056,-66.32908056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430113,2,2,0,0,0,2,2,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",4,4,8,August,2020,3,Tuesday,22,10:00pm-10:59pm,30,30,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,111,111,18.39581667,18.39581667,-66.15073056,-66.15073056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430114,1,1,0,1,1,1,1,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",6,6,8,August,2020,5,Thursday,20,8:00pm-8:59pm,10,10,0,This section IS NOT on the NHS,4,County Road,CR-855,,2,Urban,4,Minor Arterial,2,County Highway Agency,99998,Not Reported,18.39803889,18.39803889,-66.16145556,-66.16145556,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430115,1,1,0,1,1,1,1,31,CAROLINA (31),200,CAROLINA,6,6,8,August,2020,5,Thursday,23,11:00pm-11:59pm,0,0,1,This section IS ON the NHS,4,County Road,CR-3,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,82,82,18.39103056,18.39103056,-65.97722778,-65.97722778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430116,2,2,0,0,0,3,3,139,TRUJILLO ALTO (139),990,TRUJILLO ALTO,7,7,8,August,2020,6,Friday,17,5:00pm-5:59pm,39,39,0,This section IS NOT on the NHS,2,U.S. Highway,US-175,,2,Urban,4,Minor Arterial,2,County Highway Agency,88,88,18.33523333,18.33523333,-66.010575,-66.010575,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430117,3,3,0,0,0,4,4,133,SANTA ISABEL (133),751,"PENUELAS, SANTA ISABEL",7,7,8,August,2020,6,Friday,21,9:00pm-9:59pm,46,46,0,This section IS NOT on the NHS,2,U.S. Highway,US-5538,,2,Urban,6,Minor Collector,2,County Highway Agency,99998,Not Reported,17.96746111,17.96746111,-66.40975833,-66.40975833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430118,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,7,7,8,August,2020,6,Friday,20,8:00pm-8:59pm,15,15,1,This section IS ON the NHS,4,County Road,CR-199,INT PR 842,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,99998,Not Reported,18.35636111,18.35636111,-66.08344722,-66.08344722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430119,1,1,0,0,0,2,2,91,MANATÍ (91),620,MANATI,8,8,8,August,2020,7,Saturday,4,4:00am-4:59am,59,59,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,458,458,18.43896111,18.43896111,-66.45262222,-66.45262222,0,No Special Jurisdiction,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430120,2,2,0,0,0,3,3,35,CAYEY (35),230,CAYEY,8,8,8,August,2020,7,Saturday,20,8:00pm-8:59pm,22,22,0,This section IS NOT on the NHS,2,U.S. Highway,US-763,,2,Urban,4,Minor Arterial,2,County Highway Agency,80,80,18.13261111,18.13261111,-66.06905,-66.06905,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430121,1,1,0,1,1,1,1,55,GUÁNICA (55),420,GUANICA,9,9,8,August,2020,1,Sunday,18,6:00pm-6:59pm,5,5,0,This section IS NOT on the NHS,2,U.S. Highway,US-3116,,2,Urban,4,Minor Arterial,2,County Highway Agency,29,29,17.97329167,17.97329167,-66.92451944,-66.92451944,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430122,1,1,0,1,1,1,1,5,AGUADILLA (5),30,AGUADILLA,10,10,8,August,2020,2,Monday,6,6:00am-6:59am,45,45,1,This section IS ON the NHS,4,County Road,CR-107,INT SEVERIANO CUEVAS AVE,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,99998,Not Reported,18.44521667,18.44521667,-67.14764722,-67.14764722,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430123,1,1,0,1,1,0,0,35,CAYEY (35),230,CAYEY,11,11,8,August,2020,3,Tuesday,7,7:00am-7:59am,10,10,0,This section IS NOT on the NHS,4,County Road,CR-ROCIO ST,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.11584167,18.11584167,-66.14506111,-66.14506111,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430124,1,1,0,1,1,1,1,131,SAN SEBASTIÁN (131),950,"SN SEBASTIAN, SN SEBAST",14,14,8,August,2020,6,Friday,20,8:00pm-8:59pm,45,45,0,This section IS NOT on the NHS,4,County Road,CR-125,,2,Urban,5,Major Collector,2,County Highway Agency,186,186,18.3437,18.3437,-66.9999,-66.9999,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430125,1,1,0,0,0,1,1,29,CANÓVANAS (29),190,"CANOVANAS, CANOVANAS",15,15,8,August,2020,7,Saturday,22,10:00pm-10:59pm,9,9,1,This section IS ON the NHS,3,State Highway,SR-3,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,181,181,18.37925556,18.37925556,-65.88512778,-65.88512778,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430126,1,1,0,0,0,1,1,25,CAGUAS (25),170,CAGUAS,19,19,8,August,2020,4,Wednesday,18,6:00pm-6:59pm,50,50,0,This section IS NOT on the NHS,4,County Road,CR-768   TROCHE AVE,,2,Urban,5,Major Collector,2,County Highway Agency,99998,Not Reported,18.23445278,18.23445278,-66.02808333,-66.02808333,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,5,Dusk,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430127,1,1,0,0,0,2,2,15,ARROYO (15),100,ARROYO,24,24,8,August,2020,2,Monday,9,9:00am-9:59am,35,35,1,This section IS ON the NHS,2,U.S. Highway,US-3,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1304,1304,17.97456389,17.97456389,-66.05848056,-66.05848056,0,No Special Jurisdiction,23,Bridge Rail (Includes parapet),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430128,1,1,0,1,1,1,1,57,GUAYAMA (57),430,GUAYAMA,26,26,8,August,2020,4,Wednesday,7,7:00am-7:59am,50,50,0,This section IS NOT on the NHS,4,County Road,CR-3,,2,Urban,4,Minor Arterial,2,County Highway Agency,1360,1360,17.98058333,17.98058333,-66.10776944,-66.10776944,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430129,1,1,0,1,1,0,0,5,AGUADILLA (5),30,AGUADILLA,3,3,9,September,2020,5,Thursday,7,7:00am-7:59am,50,50,0,This section IS NOT on the NHS,4,County Road,CR-SECTOR LOS TORRES,,1,Rural,7,Local,2,County Highway Agency,0,None,18.40303889,18.40303889,-67.12940556,-67.12940556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430130,1,1,0,0,0,1,1,65,HATILLO (65),470,HATILLO,5,5,9,September,2020,7,Saturday,7,7:00am-7:59am,45,45,1,This section IS ON the NHS,3,State Highway,SR-129,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,93,93,18.4039,18.4039,-66.776525,-66.776525,0,No Special Jurisdiction,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430131,1,1,0,1,1,1,1,113,PONCE (113),760,PONCE,5,5,9,September,2020,7,Saturday,19,7:00pm-7:59pm,0,0,0,This section IS NOT on the NHS,2,U.S. Highway,US-5139,,2,Urban,6,Minor Collector,2,County Highway Agency,13,13,18.03290833,18.03290833,-66.66281111,-66.66281111,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430132,1,1,0,1,1,1,1,107,OROCOVIS (107),710,OROCOVIS,7,7,9,September,2020,2,Monday,9,9:00am-9:59am,30,30,0,This section IS NOT on the NHS,2,U.S. Highway,US-156,,2,Urban,4,Minor Arterial,2,County Highway Agency,10,10,18.22141944,18.22141944,-66.38750278,-66.38750278,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430133,1,1,0,0,0,1,1,13,ARECIBO (13),90,ARECIBO,7,7,9,September,2020,2,Monday,18,6:00pm-6:59pm,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-10,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,594,594,18.38270278,18.38270278,-66.687575,-66.687575,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430134,1,1,0,0,0,1,1,71,ISABELA (71),510,ISABELA,11,11,9,September,2020,6,Friday,17,5:00pm-5:59pm,50,50,0,This section IS NOT on the NHS,4,County Road,CR-3 ST MANTILLAS 118,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.45369722,18.45369722,-67.01201111,-67.01201111,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430135,1,1,0,0,0,2,2,95,MAUNABO (95),640,MAUNABO,14,14,9,September,2020,2,Monday,20,8:00pm-8:59pm,17,17,1,This section IS ON the NHS,1,Interstate,I-53,,2,Urban,1,Interstate,1,State Highway Agency,495,495,88.8888,88.8888,888.8888,888.8888,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430136,1,1,0,0,0,1,1,113,PONCE (113),760,PONCE,16,16,9,September,2020,4,Wednesday,19,7:00pm-7:59pm,30,30,0,This section IS NOT on the NHS,4,County Road,CR-1,,2,Urban,4,Minor Arterial,2,County Highway Agency,1266,1266,18.01276944,18.01276944,-66.60383333,-66.60383333,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430137,1,1,0,1,1,1,1,113,PONCE (113),760,PONCE,20,20,9,September,2020,1,Sunday,20,8:00pm-8:59pm,21,21,0,This section IS NOT on the NHS,4,County Road,CR-PADRE NOEL AVE,,2,Urban,4,Minor Arterial,2,County Highway Agency,23,23,17.9841,17.9841,-66.62566667,-66.62566667,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430138,2,2,0,0,0,2,2,31,CAROLINA (31),200,CAROLINA,22,22,9,September,2020,3,Tuesday,23,11:00pm-11:59pm,13,13,1,This section IS ON the NHS,1,Interstate,I-26,,2,Urban,1,Interstate,1,State Highway Agency,138,138,18.40522778,18.40522778,-65.98285833,-65.98285833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430139,2,2,0,0,0,2,2,139,TRUJILLO ALTO (139),990,TRUJILLO ALTO,26,26,9,September,2020,7,Saturday,21,9:00pm-9:59pm,55,55,0,This section IS NOT on the NHS,2,U.S. Highway,US-852,,2,Urban,6,Minor Collector,2,County Highway Agency,12,12,18.33704444,18.33704444,-65.97913889,-65.97913889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430140,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,16,16,10,October,2020,6,Friday,5,5:00am-5:59am,0,0,1,This section IS ON the NHS,4,County Road,CR-17,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,43,43,18.40738611,18.40738611,-66.068825,-66.068825,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430141,2,2,0,0,0,2,2,5,AGUADILLA (5),30,AGUADILLA,22,22,10,October,2020,5,Thursday,22,10:00pm-10:59pm,50,50,1,This section IS ON the NHS,2,U.S. Highway,US-2,,2,Urban,1,Interstate,1,State Highway Agency,1266,1266,18.43637222,18.43637222,-67.148,-67.148,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,1
