STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
43,Puerto Rico,430108,0,0,2,2,0,2,2,21,BAYAMON (21),140,BAYAMON,6,June,27,27,2,Monday,2022,12,12:00pm-12:59pm,0,0,CR-2,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.40640278,18.40640278,-66.19219444,-66.19219444,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430109,0,0,1,1,0,1,1,89,LUQUILLO (89),610,LUQUILLO,6,June,30,30,5,Thursday,2022,18,6:00pm-6:59pm,0,0,I-3,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,394,394,18.36110556,18.36110556,-65.70508611,-65.70508611,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430110,0,0,1,1,0,1,1,39,CIALES (39),270,CIALES,4,April,22,22,6,Friday,2022,21,9:00pm-9:59pm,20,20,CR-149,,4,County Road,1,Rural,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,305,305,18.25610278,18.25610278,-66.516475,-66.516475,7,Other Non-Collision,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430111,1,1,1,1,0,1,1,151,YABUCOA (151),1050,YABUCOA,4,April,24,24,1,Sunday,2022,1,1:00am-1:59am,10,10,CR-3,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,932,932,18.07440833,18.07440833,-65.870325,-65.870325,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430112,0,0,1,1,0,1,1,125,SAN GERMAN (125),920,SAN GERMAN,5,May,21,21,7,Saturday,2022,20,8:00pm-8:59pm,0,0,CR-102,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,251,251,18.08767222,18.08767222,-67.10295278,-67.10295278,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,5,5,20,8:00pm-8:59pm,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430113,0,0,2,2,0,2,2,31,CAROLINA (31),200,CAROLINA,7,July,1,1,6,Friday,2022,16,4:00pm-4:59pm,15,15,CR-8860,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,5,5,18.37653889,18.37653889,-65.98551944,-65.98551944,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,7,"Blowing Sand, Soil, Dirt",0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,99,Unknown,98,Unknown if Transported,1
43,Puerto Rico,430114,0,0,2,2,0,2,2,127,SAN JUAN (127),930,SAN JUAN,7,July,1,1,6,Friday,2022,23,11:00pm-11:59pm,51,51,CR-17,INT AVE DE DIEGO,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.38382778,18.38382778,-66.07250278,-66.07250278,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430115,0,0,2,2,0,2,2,89,LUQUILLO (89),610,LUQUILLO,7,July,1,1,6,Friday,2022,13,1:00pm-1:59pm,42,42,I-3,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,342,342,18.37920556,18.37920556,-65.73973333,-65.73973333,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430116,0,0,1,1,0,1,1,3,AGUADA (3),20,AGUADA,7,July,3,3,1,Sunday,2022,4,4:00am-4:59am,42,42,CR-417,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,17,17,18.37039444,18.37039444,-67.16321944,-67.16321944,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430117,0,0,1,1,0,1,1,39,CIALES (39),270,CIALES,7,July,4,4,2,Monday,2022,14,2:00pm-2:59pm,27,27,CR-6685,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,101,101,18.35594722,18.35594722,-66.47667222,-66.47667222,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430118,0,0,1,1,0,1,1,63,GURABO (63),460,GURABO,7,July,10,10,1,Sunday,2022,0,0:00am-0:59am,16,16,CR-181,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,267,267,18.24078056,18.24078056,-65.97245556,-65.97245556,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,0,0:00am-0:59am,35,35,0,0:00am-0:59am,40,40,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430119,1,1,1,1,0,1,1,111,PENUELAS (111),750,PENUELAS,7,July,12,12,3,Tuesday,2022,22,10:00pm-10:59pm,30,30,I-2,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2157,2157,17.98998056,17.98998056,-66.71399444,-66.71399444,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430120,0,0,2,2,0,2,2,77,JUNCOS (77),540,JUNCOS,7,July,15,15,6,Friday,2022,21,9:00pm-9:59pm,45,45,CR-198,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,11,11,18.21952778,18.21952778,-65.91124167,-65.91124167,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,50,50,21,9:00pm-9:59pm,55,55,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430121,0,0,1,1,0,4,4,127,SAN JUAN (127),930,SAN JUAN,7,July,15,15,6,Friday,2022,23,11:00pm-11:59pm,20,20,I-22,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1,1,18.45011389,18.45011389,-66.06849722,-66.06849722,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430122,0,0,1,1,0,1,1,103,NAGUABO (103),690,NAGUABO,7,July,17,17,1,Sunday,2022,0,0:00am-0:59am,35,35,CR-3,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,680,680,18.18949444,18.18949444,-65.7244,-65.7244,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430123,0,0,1,1,0,1,1,21,BAYAMON (21),140,BAYAMON,7,July,20,20,4,Wednesday,2022,1,1:00am-1:59am,3,3,CR-167,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,156,156,18.34554722,18.34554722,-66.19049167,-66.19049167,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430124,1,1,1,1,0,1,1,119,RIO GRANDE (119),820,RIO GRANDE,7,July,26,26,3,Tuesday,2022,5,5:00am-5:59am,32,32,CR-3,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,205,205,18.3779,18.3779,-65.86280556,-65.86280556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430125,1,1,1,1,0,2,2,127,SAN JUAN (127),930,SAN JUAN,7,July,27,27,4,Wednesday,2022,21,9:00pm-9:59pm,54,54,CR-3,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,26,26,18.39546667,18.39546667,-66.02878611,-66.02878611,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430126,0,0,2,2,0,2,2,113,PONCE (113),760,PONCE,8,August,1,1,2,Monday,2022,5,5:00am-5:59am,9,9,I-52,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,971,971,18.03139167,18.03139167,-66.56186944,-66.56186944,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,12,12,5,5:00am-5:59am,19,19,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430127,1,1,1,1,0,1,1,91,MANATI (91),620,MANATI,8,August,2,2,3,Tuesday,2022,4,4:00am-4:59am,1,1,CR-670,,4,County Road,2,Urban,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,18,18,18.42593611,18.42593611,-66.48975556,-66.48975556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,4,4:00am-4:59am,1,1,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430128,1,1,2,2,0,5,5,25,CAGUAS (25),170,CAGUAS,1,January,12,12,4,Wednesday,2022,9,9:00am-9:59am,12,12,CR-156,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,581,581,18.23426944,18.23426944,-66.042625,-66.042625,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430129,0,0,1,1,0,1,1,13,ARECIBO (13),90,ARECIBO,4,April,13,13,4,Wednesday,2022,13,1:00pm-1:59pm,35,35,CR-663,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,44,44,18.42181111,18.42181111,-66.63169722,-66.63169722,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430130,1,1,2,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,8,August,5,5,6,Friday,2022,4,4:00am-4:59am,30,30,I-22,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,50,50,18.4183,18.4183,-66.09391944,-66.09391944,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,3,Dark - Lighted,8,Other,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430131,0,0,1,1,0,3,3,113,PONCE (113),760,PONCE,8,August,5,5,6,Friday,2022,18,6:00pm-6:59pm,5,5,CR-14,INT OBISPADO ST,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.01711944,18.01711944,-66.60133056,-66.60133056,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,3,Intersection-Related,3,T-Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430132,0,0,1,1,0,1,1,77,JUNCOS (77),540,JUNCOS,8,August,5,5,6,Friday,2022,23,11:00pm-11:59pm,50,50,CR-30,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,106,106,18.24535278,18.24535278,-65.94246944,-65.94246944,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430133,1,1,1,1,0,1,1,35,CAYEY (35),230,CAYEY,8,August,6,6,7,Saturday,2022,4,4:00am-4:59am,40,40,CR-1,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,552,552,18.12495833,18.12495833,-66.13595278,-66.13595278,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430134,0,0,2,2,0,2,2,21,BAYAMON (21),140,BAYAMON,8,August,7,7,1,Sunday,2022,7,7:00am-7:59am,0,0,CR-167,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,207,207,18.38170833,18.38170833,-66.16893611,-66.16893611,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430135,2,2,1,1,0,1,1,91,MANATI (91),620,MANATI,8,August,7,7,1,Sunday,2022,8,8:00am-8:59am,20,20,CR-2,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,530,530,18.42828889,18.42828889,-66.51880278,-66.51880278,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,None,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2
43,Puerto Rico,430136,0,0,2,2,0,2,2,105,NARANJITO (105),700,NARANJITO,8,August,7,7,1,Sunday,2022,23,11:00pm-11:59pm,4,4,CR-5,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,249,249,18.30153333,18.30153333,-66.25205556,-66.25205556,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430137,0,0,1,1,0,1,1,109,PATILLAS (109),740,PATILLAS,8,August,8,8,2,Monday,2022,21,9:00pm-9:59pm,44,44,CR-184,INT PR 755,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,48,48,18.00551111,18.00551111,-66.029625,-66.029625,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,3,Intersection-Related,3,T-Intersection,5,Outside Trafficway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430138,1,1,1,1,0,1,1,117,RINCON (117),800,RINCON,8,August,8,8,2,Monday,2022,19,7:00pm-7:59pm,40,40,CR-115,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,110,110,18.32077778,18.32077778,-67.24062778,-67.24062778,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430139,0,0,1,1,0,1,1,33,CATANO (33),220,CATANO,8,August,13,13,7,Saturday,2022,4,4:00am-4:59am,27,27,CR-BARBOSA AVE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.43189722,18.43189722,-66.13595,-66.13595,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430140,0,0,1,1,0,1,1,55,GUANICA (55),420,GUANICA,8,August,14,14,1,Sunday,2022,3,3:00am-3:59am,21,21,CR-116,,4,County Road,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,243,243,18.00688611,18.00688611,-66.88753333,-66.88753333,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,23,23,3,3:00am-3:59am,32,32,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430141,0,0,1,1,0,1,1,129,SAN LORENZO (129),940,SAN LORENZO,8,August,18,18,5,Thursday,2022,23,11:00pm-11:59pm,24,24,CR-181,,4,County Road,1,Rural,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,380,380,18.14869722,18.14869722,-65.98152222,-65.98152222,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,40,40,23,11:00pm-11:59pm,46,46,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430142,0,0,2,2,0,5,5,131,SAN SEBASTIAN (131),950,SAN SEBASTIAN,8,August,18,18,5,Thursday,2022,20,8:00pm-8:59pm,53,53,CR-111,,4,County Road,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,177,177,18.3479,18.3479,-67.00171111,-67.00171111,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),4
43,Puerto Rico,430143,0,0,1,1,0,1,1,91,MANATI (91),620,MANATI,8,August,24,24,4,Wednesday,2022,4,4:00am-4:59am,20,20,CR-2,,4,County Road,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,450,450,18.43960833,18.43960833,-66.44524167,-66.44524167,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
